(39.58, 116.28)
(39.58, 116.29)
(39.58, 116.3)
(39.58, 116.31)
(39.58, 116.32)
(39.58, 116.33)
(39.58, 116.34)
(39.58, 116.35)
(39.58, 116.36)
(39.58, 116.37)
(39.58, 116.38)
(39.58, 116.39)
(39.58, 116.4)
(39.58, 116.41)
(39.58, 116.42)
(39.58, 116.43)
(39.58, 116.44)
(39.58, 116.45)
(39.58, 116.46)
(39.58, 116.47)
(39.58, 116.48)
(39.58, 116.49)
(39.58, 116.5)
(39.58, 116.51)
(39.58, 116.52)
(39.58, 116.53)
(39.58, 116.54)
(39.58, 116.55)
(39.58, 116.56)
(39.58, 116.57)
(39.58, 116.58)
(39.58, 116.59)
(39.58, 116.6)
(39.58, 116.61)
(39.58, 116.62)
(39.58, 116.63)
(39.58, 116.64)
(39.58, 116.65)
(39.58, 116.66)
(39.58, 116.67)
(39.58, 116.68)
(39.58, 116.69)
(39.58, 116.7)
(39.58, 116.71)
(39.58, 116.72)
(39.58, 116.73)
(39.58, 116.74)
(39.58, 116.75)
(39.58, 116.76)
(39.58, 116.77)
(39.58, 116.78)
(39.58, 116.79)
(39.58, 116.8)
(39.58, 116.81)
(39.58, 116.82)
(39.58, 116.83)
(39.58, 116.84)
(39.58, 116.85)
(39.58, 116.86)
(39.58, 116.87)
(39.58, 116.88)
(39.58, 116.89)
(39.58, 116.9)
(39.58, 116.91)
(39.58, 116.92)
(39.58, 116.93)
(39.58, 116.94)
(39.58, 116.95)
(39.58, 116.96)
(39.58, 116.97)
(39.58, 116.98)
(39.58, 116.99)
(39.58, 117)
(39.58, 117.01)
(39.58, 117.02)
(39.58, 117.03)
(39.58, 117.04)
(39.58, 117.05)
(39.58, 117.06)
(39.58, 117.07)
(39.58, 117.08)
(39.58, 117.09)
(39.58, 117.1)
(39.58, 117.11)
(39.58, 117.12)
(39.58, 117.13)
(39.58, 117.14)
(39.58, 117.15)
(39.58, 117.16)
(39.58, 117.17)
(39.58, 117.18)
(39.58, 117.19)
(39.58, 117.2)
(39.58, 117.21)
(39.58, 117.22)
(39.58, 117.23)
(39.58, 117.24)
(39.58, 117.25)
(39.58, 117.26)
(39.58, 117.27)
(39.58, 117.28)
(39.58, 117.29)
(39.58, 117.3)
(39.59, 115.25)
(39.59, 115.26)
(39.59, 115.27)
(39.59, 115.28)
(39.59, 115.29)
(39.59, 115.3)
(39.59, 115.31)
(39.59, 115.32)
(39.59, 115.33)
(39.59, 115.34)
(39.59, 115.35)
(39.59, 115.36)
(39.59, 115.37)
(39.59, 115.38)
(39.59, 115.39)
(39.59, 115.4)
(39.59, 115.41)
(39.59, 115.42)
(39.59, 115.43)
(39.59, 115.44)
(39.59, 115.45)
(39.59, 115.46)
(39.59, 115.47)
(39.59, 115.48)
(39.59, 115.49)
(39.59, 115.5)
(39.59, 115.51)
(39.59, 115.52)
(39.59, 115.53)
(39.59, 115.54)
(39.59, 115.55)
(39.59, 115.56)
(39.59, 115.57)
(39.59, 115.58)
(39.59, 115.59)
(39.59, 115.6)
(39.59, 115.61)
(39.59, 115.62)
(39.59, 115.63)
(39.59, 115.64)
(39.59, 115.65)
(39.59, 115.66)
(39.59, 115.67)
(39.59, 115.68)
(39.59, 115.69)
(39.59, 115.7)
(39.59, 115.71)
(39.59, 115.72)
(39.59, 115.73)
(39.59, 115.74)
(39.59, 115.75)
(39.59, 115.76)
(39.59, 115.77)
(39.59, 115.78)
(39.59, 115.79)
(39.59, 115.8)
(39.59, 115.81)
(39.59, 115.82)
(39.59, 115.83)
(39.59, 115.84)
(39.59, 115.85)
(39.59, 115.86)
(39.59, 115.87)
(39.59, 115.88)
(39.59, 115.89)
(39.59, 115.9)
(39.59, 115.91)
(39.59, 115.92)
(39.59, 115.93)
(39.59, 115.94)
(39.59, 115.95)
(39.59, 115.96)
(39.59, 115.97)
(39.59, 115.98)
(39.59, 115.99)
(39.59, 116)
(39.59, 116.01)
(39.59, 116.02)
(39.59, 116.03)
(39.59, 116.04)
(39.59, 116.05)
(39.59, 116.06)
(39.59, 116.07)
(39.59, 116.08)
(39.59, 116.09)
(39.59, 116.1)
(39.59, 116.11)
(39.59, 116.12)
(39.59, 116.13)
(39.59, 116.14)
(39.59, 116.15)
(39.59, 116.16)
(39.59, 116.17)
(39.59, 116.18)
(39.59, 116.19)
(39.59, 116.2)
(39.59, 116.21)
(39.59, 116.22)
(39.59, 116.23)
(39.59, 116.24)
(39.59, 116.25)
(39.59, 116.26)
(39.59, 116.27)
(39.59, 116.28)
(39.59, 116.29)
(39.59, 116.3)
(39.59, 116.31)
(39.59, 116.32)
(39.59, 116.33)
(39.59, 116.34)
(39.59, 116.35)
(39.59, 116.36)
(39.59, 116.37)
(39.59, 116.38)
(39.59, 116.39)
(39.59, 116.4)
(39.59, 116.41)
(39.59, 116.42)
(39.59, 116.43)
(39.59, 116.44)
(39.59, 116.45)
(39.59, 116.46)
(39.59, 116.47)
(39.59, 116.48)
(39.59, 116.49)
(39.59, 116.5)
(39.59, 116.51)
(39.59, 116.52)
(39.59, 116.53)
(39.59, 116.54)
(39.59, 116.55)
(39.59, 116.56)
(39.59, 116.57)
(39.59, 116.58)
(39.59, 116.59)
(39.59, 116.6)
(39.59, 116.61)
(39.59, 116.62)
(39.59, 116.63)
(39.59, 116.64)
(39.59, 116.65)
(39.59, 116.66)
(39.59, 116.67)
(39.59, 116.68)
(39.59, 116.69)
(39.59, 116.7)
(39.59, 116.71)
(39.59, 116.72)
(39.59, 116.73)
(39.59, 116.74)
(39.59, 116.75)
(39.59, 116.76)
(39.59, 116.77)
(39.59, 116.78)
(39.59, 116.79)
(39.59, 116.8)
(39.59, 116.81)
(39.59, 116.82)
(39.59, 116.83)
(39.59, 116.84)
(39.59, 116.85)
(39.59, 116.86)
(39.59, 116.87)
(39.59, 116.88)
(39.59, 116.89)
(39.59, 116.9)
(39.59, 116.91)
(39.59, 116.92)
(39.59, 116.93)
(39.59, 116.94)
(39.59, 116.95)
(39.59, 116.96)
(39.59, 116.97)
(39.59, 116.98)
(39.59, 116.99)
(39.59, 117)
(39.59, 117.01)
(39.59, 117.02)
(39.59, 117.03)
(39.59, 117.04)
(39.59, 117.05)
(39.59, 117.06)
(39.59, 117.07)
(39.59, 117.08)
(39.59, 117.09)
(39.59, 117.1)
(39.59, 117.11)
(39.59, 117.12)
(39.59, 117.13)
(39.59, 117.14)
(39.59, 117.15)
(39.59, 117.16)
(39.59, 117.17)
(39.59, 117.18)
(39.59, 117.19)
(39.59, 117.2)
(39.59, 117.21)
(39.59, 117.22)
(39.59, 117.23)
(39.59, 117.24)
(39.59, 117.25)
(39.59, 117.26)
(39.59, 117.27)
(39.59, 117.28)
(39.59, 117.29)
(39.59, 117.3)
(39.6, 115.25)
(39.6, 115.26)
(39.6, 115.27)
(39.6, 115.28)
(39.6, 115.29)
(39.6, 115.3)
(39.6, 115.31)
(39.6, 115.32)
(39.6, 115.33)
(39.6, 115.34)
(39.6, 115.35)
(39.6, 115.36)
(39.6, 115.37)
(39.6, 115.38)
(39.6, 115.39)
(39.6, 115.4)
(39.6, 115.41)
(39.6, 115.42)
(39.6, 115.43)
(39.6, 115.44)
(39.6, 115.45)
(39.6, 115.46)
(39.6, 115.47)
(39.6, 115.48)
(39.6, 115.49)
(39.6, 115.5)
(39.6, 115.51)
(39.6, 115.52)
(39.6, 115.53)
(39.6, 115.54)
(39.6, 115.55)
(39.6, 115.56)
(39.6, 115.57)
(39.6, 115.58)
(39.6, 115.59)
(39.6, 115.6)
(39.6, 115.61)
(39.6, 115.62)
(39.6, 115.63)
(39.6, 115.64)
(39.6, 115.65)
(39.6, 115.66)
(39.6, 115.67)
(39.6, 115.68)
(39.6, 115.69)
(39.6, 115.7)
(39.6, 115.71)
(39.6, 115.72)
(39.6, 115.73)
(39.6, 115.74)
(39.6, 115.75)
(39.6, 115.76)
(39.6, 115.77)
(39.6, 115.78)
(39.6, 115.79)
(39.6, 115.8)
(39.6, 115.81)
(39.6, 115.82)
(39.6, 115.83)
(39.6, 115.84)
(39.6, 115.85)
(39.6, 115.86)
(39.6, 115.87)
(39.6, 115.88)
(39.6, 115.89)
(39.6, 115.9)
(39.6, 115.91)
(39.6, 115.92)
(39.6, 115.93)
(39.6, 115.94)
(39.6, 115.95)
(39.6, 115.96)
(39.6, 115.97)
(39.6, 115.98)
(39.6, 115.99)
(39.6, 116)
(39.6, 116.01)
(39.6, 116.02)
(39.6, 116.03)
(39.6, 116.04)
(39.6, 116.05)
(39.6, 116.06)
(39.6, 116.07)
(39.6, 116.08)
(39.6, 116.09)
(39.6, 116.1)
(39.6, 116.11)
(39.6, 116.12)
(39.6, 116.13)
(39.6, 116.14)
(39.6, 116.15)
(39.6, 116.16)
(39.6, 116.17)
(39.6, 116.18)
(39.6, 116.19)
(39.6, 116.2)
(39.6, 116.21)
(39.6, 116.22)
(39.6, 116.23)
(39.6, 116.24)
(39.6, 116.25)
(39.6, 116.26)
(39.6, 116.27)
(39.6, 116.28)
(39.6, 116.29)
(39.6, 116.3)
(39.6, 116.31)
(39.6, 116.32)
(39.6, 116.33)
(39.6, 116.34)
(39.6, 116.35)
(39.6, 116.36)
(39.6, 116.37)
(39.6, 116.38)
(39.6, 116.39)
(39.6, 116.4)
(39.6, 116.41)
(39.6, 116.42)
(39.6, 116.43)
(39.6, 116.44)
(39.6, 116.45)
(39.6, 116.46)
(39.6, 116.47)
(39.6, 116.48)
(39.6, 116.49)
(39.6, 116.5)
(39.6, 116.51)
(39.6, 116.52)
(39.6, 116.53)
(39.6, 116.54)
(39.6, 116.55)
(39.6, 116.56)
(39.6, 116.57)
(39.6, 116.58)
(39.6, 116.59)
(39.6, 116.6)
(39.6, 116.61)
(39.6, 116.62)
(39.6, 116.63)
(39.6, 116.64)
(39.6, 116.65)
(39.6, 116.66)
(39.6, 116.67)
(39.6, 116.68)
(39.6, 116.69)
(39.6, 116.7)
(39.6, 116.71)
(39.6, 116.72)
(39.6, 116.73)
(39.6, 116.74)
(39.6, 116.75)
(39.6, 116.76)
(39.6, 116.77)
(39.6, 116.78)
(39.6, 116.79)
(39.6, 116.8)
(39.6, 116.81)
(39.6, 116.82)
(39.6, 116.83)
(39.6, 116.84)
(39.6, 116.85)
(39.6, 116.86)
(39.6, 116.87)
(39.6, 116.88)
(39.6, 116.89)
(39.6, 116.9)
(39.6, 116.91)
(39.6, 116.92)
(39.6, 116.93)
(39.6, 116.94)
(39.6, 116.95)
(39.6, 116.96)
(39.6, 116.97)
(39.6, 116.98)
(39.6, 116.99)
(39.6, 117)
(39.6, 117.01)
(39.6, 117.02)
(39.6, 117.03)
(39.6, 117.04)
(39.6, 117.05)
(39.6, 117.06)
(39.6, 117.07)
(39.6, 117.08)
(39.6, 117.09)
(39.6, 117.1)
(39.6, 117.11)
(39.6, 117.12)
(39.6, 117.13)
(39.6, 117.14)
(39.6, 117.15)
(39.6, 117.16)
(39.6, 117.17)
(39.6, 117.18)
(39.6, 117.19)
(39.6, 117.2)
(39.6, 117.21)
(39.6, 117.22)
(39.6, 117.23)
(39.6, 117.24)
(39.6, 117.25)
(39.6, 117.26)
(39.6, 117.27)
(39.6, 117.28)
(39.6, 117.29)
(39.6, 117.3)
(39.61, 115.25)
(39.61, 115.26)
(39.61, 115.27)
(39.61, 115.28)
(39.61, 115.29)
(39.61, 115.3)
(39.61, 115.31)
(39.61, 115.32)
(39.61, 115.33)
(39.61, 115.34)
(39.61, 115.35)
(39.61, 115.36)
(39.61, 115.37)
(39.61, 115.38)
(39.61, 115.39)
(39.61, 115.4)
(39.61, 115.41)
(39.61, 115.42)
(39.61, 115.43)
(39.61, 115.44)
(39.61, 115.45)
(39.61, 115.46)
(39.61, 115.47)
(39.61, 115.48)
(39.61, 115.49)
(39.61, 115.5)
(39.61, 115.51)
(39.61, 115.52)
(39.61, 115.53)
(39.61, 115.54)
(39.61, 115.55)
(39.61, 115.56)
(39.61, 115.57)
(39.61, 115.58)
(39.61, 115.59)
(39.61, 115.6)
(39.61, 115.61)
(39.61, 115.62)
(39.61, 115.63)
(39.61, 115.64)
(39.61, 115.65)
(39.61, 115.66)
(39.61, 115.67)
(39.61, 115.68)
(39.61, 115.69)
(39.61, 115.7)
(39.61, 115.71)
(39.61, 115.72)
(39.61, 115.73)
(39.61, 115.74)
(39.61, 115.75)
(39.61, 115.76)
(39.61, 115.77)
(39.61, 115.78)
(39.61, 115.79)
(39.61, 115.8)
(39.61, 115.81)
(39.61, 115.82)
(39.61, 115.83)
(39.61, 115.84)
(39.61, 115.85)
(39.61, 115.86)
(39.61, 115.87)
(39.61, 115.88)
(39.61, 115.89)
(39.61, 115.9)
(39.61, 115.91)
(39.61, 115.92)
(39.61, 115.93)
(39.61, 115.94)
(39.61, 115.95)
(39.61, 115.96)
(39.61, 115.97)
(39.61, 115.98)
(39.61, 115.99)
(39.61, 116)
(39.61, 116.01)
(39.61, 116.02)
(39.61, 116.03)
(39.61, 116.04)
(39.61, 116.05)
(39.61, 116.06)
(39.61, 116.07)
(39.61, 116.08)
(39.61, 116.09)
(39.61, 116.1)
(39.61, 116.11)
(39.61, 116.12)
(39.61, 116.13)
(39.61, 116.14)
(39.61, 116.15)
(39.61, 116.16)
(39.61, 116.17)
(39.61, 116.18)
(39.61, 116.19)
(39.61, 116.2)
(39.61, 116.21)
(39.61, 116.22)
(39.61, 116.23)
(39.61, 116.24)
(39.61, 116.25)
(39.61, 116.26)
(39.61, 116.27)
(39.61, 116.28)
(39.61, 116.29)
(39.61, 116.3)
(39.61, 116.31)
(39.61, 116.32)
(39.61, 116.33)
(39.61, 116.34)
(39.61, 116.35)
(39.61, 116.36)
(39.61, 116.37)
(39.61, 116.38)
(39.61, 116.39)
(39.61, 116.4)
(39.61, 116.41)
(39.61, 116.42)
(39.61, 116.43)
(39.61, 116.44)
(39.61, 116.45)
(39.61, 116.46)
(39.61, 116.47)
(39.61, 116.48)
(39.61, 116.49)
(39.61, 116.5)
(39.61, 116.51)
(39.61, 116.52)
(39.61, 116.53)
(39.61, 116.54)
(39.61, 116.55)
(39.61, 116.56)
(39.61, 116.57)
(39.61, 116.58)
(39.61, 116.59)
(39.61, 116.6)
(39.61, 116.61)
(39.61, 116.62)
(39.61, 116.63)
(39.61, 116.64)
(39.61, 116.65)
(39.61, 116.66)
(39.61, 116.67)
(39.61, 116.68)
(39.61, 116.69)
(39.61, 116.7)
(39.61, 116.71)
(39.61, 116.72)
(39.61, 116.73)
(39.61, 116.74)
(39.61, 116.75)
(39.61, 116.76)
(39.61, 116.77)
(39.61, 116.78)
(39.61, 116.79)
(39.61, 116.8)
(39.61, 116.81)
(39.61, 116.82)
(39.61, 116.83)
(39.61, 116.84)
(39.61, 116.85)
(39.61, 116.86)
(39.61, 116.87)
(39.61, 116.88)
(39.61, 116.89)
(39.61, 116.9)
(39.61, 116.91)
(39.61, 116.92)
(39.61, 116.93)
(39.61, 116.94)
(39.61, 116.95)
(39.61, 116.96)
(39.61, 116.97)
(39.61, 116.98)
(39.61, 116.99)
(39.61, 117)
(39.61, 117.01)
(39.61, 117.02)
(39.61, 117.03)
(39.61, 117.04)
(39.61, 117.05)
(39.61, 117.06)
(39.61, 117.07)
(39.61, 117.08)
(39.61, 117.09)
(39.61, 117.1)
(39.61, 117.11)
(39.61, 117.12)
(39.61, 117.13)
(39.61, 117.14)
(39.61, 117.15)
(39.61, 117.16)
(39.61, 117.17)
(39.61, 117.18)
(39.61, 117.19)
(39.61, 117.2)
(39.61, 117.21)
(39.61, 117.22)
(39.61, 117.23)
(39.61, 117.24)
(39.61, 117.25)
(39.61, 117.26)
(39.61, 117.27)
(39.61, 117.28)
(39.61, 117.29)
(39.61, 117.3)
(39.62, 115.25)
(39.62, 115.26)
(39.62, 115.27)
(39.62, 115.28)
(39.62, 115.29)
(39.62, 115.3)
(39.62, 115.31)
(39.62, 115.32)
(39.62, 115.33)
(39.62, 115.34)
(39.62, 115.35)
(39.62, 115.36)
(39.62, 115.37)
(39.62, 115.38)
(39.62, 115.39)
(39.62, 115.4)
(39.62, 115.41)
(39.62, 115.42)
(39.62, 115.43)
(39.62, 115.44)
(39.62, 115.45)
(39.62, 115.46)
(39.62, 115.47)
(39.62, 115.48)
(39.62, 115.49)
(39.62, 115.5)
(39.62, 115.51)
(39.62, 115.52)
(39.62, 115.53)
(39.62, 115.54)
(39.62, 115.55)
(39.62, 115.56)
(39.62, 115.57)
(39.62, 115.58)
(39.62, 115.59)
(39.62, 115.6)
(39.62, 115.61)
(39.62, 115.62)
(39.62, 115.63)
(39.62, 115.64)
(39.62, 115.65)
(39.62, 115.66)
(39.62, 115.67)
(39.62, 115.68)
(39.62, 115.69)
(39.62, 115.7)
(39.62, 115.71)
(39.62, 115.72)
(39.62, 115.73)
(39.62, 115.74)
(39.62, 115.75)
(39.62, 115.76)
(39.62, 115.77)
(39.62, 115.78)
(39.62, 115.79)
(39.62, 115.8)
(39.62, 115.81)
(39.62, 115.82)
(39.62, 115.83)
(39.62, 115.84)
(39.62, 115.85)
(39.62, 115.86)
(39.62, 115.87)
(39.62, 115.88)
(39.62, 115.89)
(39.62, 115.9)
(39.62, 115.91)
(39.62, 115.92)
(39.62, 115.93)
(39.62, 115.94)
(39.62, 115.95)
(39.62, 115.96)
(39.62, 115.97)
(39.62, 115.98)
(39.62, 115.99)
(39.62, 116)
(39.62, 116.01)
(39.62, 116.02)
(39.62, 116.03)
(39.62, 116.04)
(39.62, 116.05)
(39.62, 116.06)
(39.62, 116.07)
(39.62, 116.08)
(39.62, 116.09)
(39.62, 116.1)
(39.62, 116.11)
(39.62, 116.12)
(39.62, 116.13)
(39.62, 116.14)
(39.62, 116.15)
(39.62, 116.16)
(39.62, 116.17)
(39.62, 116.18)
(39.62, 116.19)
(39.62, 116.2)
(39.62, 116.21)
(39.62, 116.22)
(39.62, 116.23)
(39.62, 116.24)
(39.62, 116.25)
(39.62, 116.26)
(39.62, 116.27)
(39.62, 116.28)
(39.62, 116.29)
(39.62, 116.3)
(39.62, 116.31)
(39.62, 116.32)
(39.62, 116.33)
(39.62, 116.34)
(39.62, 116.35)
(39.62, 116.36)
(39.62, 116.37)
(39.62, 116.38)
(39.62, 116.39)
(39.62, 116.4)
(39.62, 116.41)
(39.62, 116.42)
(39.62, 116.43)
(39.62, 116.44)
(39.62, 116.45)
(39.62, 116.46)
(39.62, 116.47)
(39.62, 116.48)
(39.62, 116.49)
(39.62, 116.5)
(39.62, 116.51)
(39.62, 116.52)
(39.62, 116.53)
(39.62, 116.54)
(39.62, 116.55)
(39.62, 116.56)
(39.62, 116.57)
(39.62, 116.58)
(39.62, 116.59)
(39.62, 116.6)
(39.62, 116.61)
(39.62, 116.62)
(39.62, 116.63)
(39.62, 116.64)
(39.62, 116.65)
(39.62, 116.66)
(39.62, 116.67)
(39.62, 116.68)
(39.62, 116.69)
(39.62, 116.7)
(39.62, 116.71)
(39.62, 116.72)
(39.62, 116.73)
(39.62, 116.74)
(39.62, 116.75)
(39.62, 116.76)
(39.62, 116.77)
(39.62, 116.78)
(39.62, 116.79)
(39.62, 116.8)
(39.62, 116.81)
(39.62, 116.82)
(39.62, 116.83)
(39.62, 116.84)
(39.62, 116.85)
(39.62, 116.86)
(39.62, 116.87)
(39.62, 116.88)
(39.62, 116.89)
(39.62, 116.9)
(39.62, 116.91)
(39.62, 116.92)
(39.62, 116.93)
(39.62, 116.94)
(39.62, 116.95)
(39.62, 116.96)
(39.62, 116.97)
(39.62, 116.98)
(39.62, 116.99)
(39.62, 117)
(39.62, 117.01)
(39.62, 117.02)
(39.62, 117.03)
(39.62, 117.04)
(39.62, 117.05)
(39.62, 117.06)
(39.62, 117.07)
(39.62, 117.08)
(39.62, 117.09)
(39.62, 117.1)
(39.62, 117.11)
(39.62, 117.12)
(39.62, 117.13)
(39.62, 117.14)
(39.62, 117.15)
(39.62, 117.16)
(39.62, 117.17)
(39.62, 117.18)
(39.62, 117.19)
(39.62, 117.2)
(39.62, 117.21)
(39.62, 117.22)
(39.62, 117.23)
(39.62, 117.24)
(39.62, 117.25)
(39.62, 117.26)
(39.62, 117.27)
(39.62, 117.28)
(39.62, 117.29)
(39.62, 117.3)
(39.63, 115.25)
(39.63, 115.26)
(39.63, 115.27)
(39.63, 115.28)
(39.63, 115.29)
(39.63, 115.3)
(39.63, 115.31)
(39.63, 115.32)
(39.63, 115.33)
(39.63, 115.34)
(39.63, 115.35)
(39.63, 115.36)
(39.63, 115.37)
(39.63, 115.38)
(39.63, 115.39)
(39.63, 115.4)
(39.63, 115.41)
(39.63, 115.42)
(39.63, 115.43)
(39.63, 115.44)
(39.63, 115.45)
(39.63, 115.46)
(39.63, 115.47)
(39.63, 115.48)
(39.63, 115.49)
(39.63, 115.5)
(39.63, 115.51)
(39.63, 115.52)
(39.63, 115.53)
(39.63, 115.54)
(39.63, 115.55)
(39.63, 115.56)
(39.63, 115.57)
(39.63, 115.58)
(39.63, 115.59)
(39.63, 115.6)
(39.63, 115.61)
(39.63, 115.62)
(39.63, 115.63)
(39.63, 115.64)
(39.63, 115.65)
(39.63, 115.66)
(39.63, 115.67)
(39.63, 115.68)
(39.63, 115.69)
(39.63, 115.7)
(39.63, 115.71)
(39.63, 115.72)
(39.63, 115.73)
(39.63, 115.74)
(39.63, 115.75)
(39.63, 115.76)
(39.63, 115.77)
(39.63, 115.78)
(39.63, 115.79)
(39.63, 115.8)
(39.63, 115.81)
(39.63, 115.82)
(39.63, 115.83)
(39.63, 115.84)
(39.63, 115.85)
(39.63, 115.86)
(39.63, 115.87)
(39.63, 115.88)
(39.63, 115.89)
(39.63, 115.9)
(39.63, 115.91)
(39.63, 115.92)
(39.63, 115.93)
(39.63, 115.94)
(39.63, 115.95)
(39.63, 115.96)
(39.63, 115.97)
(39.63, 115.98)
(39.63, 115.99)
(39.63, 116)
(39.63, 116.01)
(39.63, 116.02)
(39.63, 116.03)
(39.63, 116.04)
(39.63, 116.05)
(39.63, 116.06)
(39.63, 116.07)
(39.63, 116.08)
(39.63, 116.09)
(39.63, 116.1)
(39.63, 116.11)
(39.63, 116.12)
(39.63, 116.13)
(39.63, 116.14)
(39.63, 116.15)
(39.63, 116.16)
(39.63, 116.17)
(39.63, 116.18)
(39.63, 116.19)
(39.63, 116.2)
(39.63, 116.21)
(39.63, 116.22)
(39.63, 116.23)
(39.63, 116.24)
(39.63, 116.25)
(39.63, 116.26)
(39.63, 116.27)
(39.63, 116.28)
(39.63, 116.29)
(39.63, 116.3)
(39.63, 116.31)
(39.63, 116.32)
(39.63, 116.33)
(39.63, 116.34)
(39.63, 116.35)
(39.63, 116.36)
(39.63, 116.37)
(39.63, 116.38)
(39.63, 116.39)
(39.63, 116.4)
(39.63, 116.41)
(39.63, 116.42)
(39.63, 116.43)
(39.63, 116.44)
(39.63, 116.45)
(39.63, 116.46)
(39.63, 116.47)
(39.63, 116.48)
(39.63, 116.49)
(39.63, 116.5)
(39.63, 116.51)
(39.63, 116.52)
(39.63, 116.53)
(39.63, 116.54)
(39.63, 116.55)
(39.63, 116.56)
(39.63, 116.57)
(39.63, 116.58)
(39.63, 116.59)
(39.63, 116.6)
(39.63, 116.61)
(39.63, 116.62)
(39.63, 116.63)
(39.63, 116.64)
(39.63, 116.65)
(39.63, 116.66)
(39.63, 116.67)
(39.63, 116.68)
(39.63, 116.69)
(39.63, 116.7)
(39.63, 116.71)
(39.63, 116.72)
(39.63, 116.73)
(39.63, 116.74)
(39.63, 116.75)
(39.63, 116.76)
(39.63, 116.77)
(39.63, 116.78)
(39.63, 116.79)
(39.63, 116.8)
(39.63, 116.81)
(39.63, 116.82)
(39.63, 116.83)
(39.63, 116.84)
(39.63, 116.85)
(39.63, 116.86)
(39.63, 116.87)
(39.63, 116.88)
(39.63, 116.89)
(39.63, 116.9)
(39.63, 116.91)
(39.63, 116.92)
(39.63, 116.93)
(39.63, 116.94)
(39.63, 116.95)
(39.63, 116.96)
(39.63, 116.97)
(39.63, 116.98)
(39.63, 116.99)
(39.63, 117)
(39.63, 117.01)
(39.63, 117.02)
(39.63, 117.03)
(39.63, 117.04)
(39.63, 117.05)
(39.63, 117.06)
(39.63, 117.07)
(39.63, 117.08)
(39.63, 117.09)
(39.63, 117.1)
(39.63, 117.11)
(39.63, 117.12)
(39.63, 117.13)
(39.63, 117.14)
(39.63, 117.15)
(39.63, 117.16)
(39.63, 117.17)
(39.63, 117.18)
(39.63, 117.19)
(39.63, 117.2)
(39.63, 117.21)
(39.63, 117.22)
(39.63, 117.23)
(39.63, 117.24)
(39.63, 117.25)
(39.63, 117.26)
(39.63, 117.27)
(39.63, 117.28)
(39.63, 117.29)
(39.63, 117.3)
(39.64, 115.25)
(39.64, 115.26)
(39.64, 115.27)
(39.64, 115.28)
(39.64, 115.29)
(39.64, 115.3)
(39.64, 115.31)
(39.64, 115.32)
(39.64, 115.33)
(39.64, 115.34)
(39.64, 115.35)
(39.64, 115.36)
(39.64, 115.37)
(39.64, 115.38)
(39.64, 115.39)
(39.64, 115.4)
(39.64, 115.41)
(39.64, 115.42)
(39.64, 115.43)
(39.64, 115.44)
(39.64, 115.45)
(39.64, 115.46)
(39.64, 115.47)
(39.64, 115.48)
(39.64, 115.49)
(39.64, 115.5)
(39.64, 115.51)
(39.64, 115.52)
(39.64, 115.53)
(39.64, 115.54)
(39.64, 115.55)
(39.64, 115.56)
(39.64, 115.57)
(39.64, 115.58)
(39.64, 115.59)
(39.64, 115.6)
(39.64, 115.61)
(39.64, 115.62)
(39.64, 115.63)
(39.64, 115.64)
(39.64, 115.65)
(39.64, 115.66)
(39.64, 115.67)
(39.64, 115.68)
(39.64, 115.69)
(39.64, 115.7)
(39.64, 115.71)
(39.64, 115.72)
(39.64, 115.73)
(39.64, 115.74)
(39.64, 115.75)
(39.64, 115.76)
(39.64, 115.77)
(39.64, 115.78)
(39.64, 115.79)
(39.64, 115.8)
(39.64, 115.81)
(39.64, 115.82)
(39.64, 115.83)
(39.64, 115.84)
(39.64, 115.85)
(39.64, 115.86)
(39.64, 115.87)
(39.64, 115.88)
(39.64, 115.89)
(39.64, 115.9)
(39.64, 115.91)
(39.64, 115.92)
(39.64, 115.93)
(39.64, 115.94)
(39.64, 115.95)
(39.64, 115.96)
(39.64, 115.97)
(39.64, 115.98)
(39.64, 115.99)
(39.64, 116)
(39.64, 116.01)
(39.64, 116.02)
(39.64, 116.03)
(39.64, 116.04)
(39.64, 116.05)
(39.64, 116.06)
(39.64, 116.07)
(39.64, 116.08)
(39.64, 116.09)
(39.64, 116.1)
(39.64, 116.11)
(39.64, 116.12)
(39.64, 116.13)
(39.64, 116.14)
(39.64, 116.15)
(39.64, 116.16)
(39.64, 116.17)
(39.64, 116.18)
(39.64, 116.19)
(39.64, 116.2)
(39.64, 116.21)
(39.64, 116.22)
(39.64, 116.23)
(39.64, 116.24)
(39.64, 116.25)
(39.64, 116.26)
(39.64, 116.27)
(39.64, 116.28)
(39.64, 116.29)
(39.64, 116.3)
(39.64, 116.31)
(39.64, 116.32)
(39.64, 116.33)
(39.64, 116.34)
(39.64, 116.35)
(39.64, 116.36)
(39.64, 116.37)
(39.64, 116.38)
(39.64, 116.39)
(39.64, 116.4)
(39.64, 116.41)
(39.64, 116.42)
(39.64, 116.43)
(39.64, 116.44)
(39.64, 116.45)
(39.64, 116.46)
(39.64, 116.47)
(39.64, 116.48)
(39.64, 116.49)
(39.64, 116.5)
(39.64, 116.51)
(39.64, 116.52)
(39.64, 116.53)
(39.64, 116.54)
(39.64, 116.55)
(39.64, 116.56)
(39.64, 116.57)
(39.64, 116.58)
(39.64, 116.59)
(39.64, 116.6)
(39.64, 116.61)
(39.64, 116.62)
(39.64, 116.63)
(39.64, 116.64)
(39.64, 116.65)
